Date,Open,High,Low,Close,AdjClose,Volume
19-08-2004,36.900002,36.900002,36.0,36.130001,32.275623,4262170.0
20-08-2004,36.130001,36.349998,35.615002,35.689999,31.882555,579090.0
23-08-2004,36.099998,36.599998,35.310001,36.419998,32.534683,873800.0
24-08-2004,36.5,37.645,36.215,37.474998,33.477131,1284600.0
25-08-2004,37.490002,37.700001,37.105,37.474998,33.477131,1212030.0
26-08-2004,37.490002,38.189999,37.209999,37.945,33.897003,2649920.0
27-08-2004,37.889999,37.945,36.900002,36.950001,33.008141,735030.0
30-08-2004,37.0,37.384998,36.799999,37.125,33.164474,582610.0
31-08-2004,36.799999,37.0,36.555,36.764999,32.842876,1315590.0
01-09-2004,36.799999,37.025002,36.619999,36.855,32.923279,1061830.0
02-09-2004,36.724998,37.380001,36.720001,37.09,33.133205,705700.0
03-09-2004,37.150002,37.264999,36.805,37.02,33.070679,1086940.0
06-09-2004,37.099998,37.799999,36.924999,37.715,33.691532,1438940.0
07-09-2004,37.98,38.5,37.560001,38.18,34.106922,3505010.0
08-09-2004,38.209999,40.035,37.200001,39.404999,35.201241,15073640.0
09-09-2004,39.900002,40.34,37.849998,38.189999,34.115856,16423720.0
10-09-2004,38.299999,39.470001,38.224998,38.959999,34.803719,8138220.0
13-09-2004,38.5,39.5,38.400002,38.84,34.696526,3984790.0
14-09-2004,38.990002,39.5,38.5,39.130001,34.955574,3330710.0
15-09-2004,39.34,40.07,39.205002,39.514999,35.2995,7919560.0
16-09-2004,39.790001,39.950001,39.465,39.544998,35.326305,3057140.0
17-09-2004,39.299999,40.68,39.299999,40.290001,35.991829,6213920.0
20-09-2004,40.299999,41.0,39.540001,40.505001,36.183907,6422750.0
21-09-2004,41.474998,41.474998,40.150002,40.619999,36.286625,4864740.0
22-09-2004,40.889999,41.384998,40.400002,41.220001,36.822624,8902480.0
23-09-2004,41.200001,41.669998,40.82,41.040001,36.661823,5403210.0
24-09-2004,40.799999,41.244999,40.154999,40.465,36.148159,6757340.0
27-09-2004,40.5,40.599998,39.470001,39.845001,35.594303,7345740.0
28-09-2004,40.005001,40.889999,40.005001,40.509998,36.188358,7246110.0
29-09-2004,39.625,41.0,39.625,40.41,36.099033,4756170.0
30-09-2004,40.799999,40.84,40.0,40.200001,35.91143,3812440.0
01-10-2004,40.98,41.419998,40.529999,41.075001,36.693089,6751800.0
04-10-2004,41.59,41.880001,41.130001,41.610001,37.171017,5174650.0
05-10-2004,41.700001,41.869999,41.380001,41.625,37.18441,3507710.0
06-10-2004,41.790001,41.805,41.099998,41.209999,36.813675,2211150.0
07-10-2004,41.695,41.695,40.549999,41.014999,36.639484,1437410.0
08-10-2004,41.200001,41.200001,40.75,40.974998,36.603752,2125530.0
11-10-2004,40.799999,41.185001,40.700001,40.889999,36.527828,1144770.0
12-10-2004,40.849998,40.889999,40.115002,40.330002,36.027569,910450.0
13-10-2004,40.330002,40.330002,40.330002,40.330002,36.027569,1695510.0
14-10-2004,40.445,40.474998,39.615002,40.029999,35.759563,1573840.0
15-10-2004,40.700001,40.790001,40.139999,40.619999,36.286625,2399120.0
18-10-2004,40.98,41.084999,40.610001,40.895,36.53228,1970570.0
19-10-2004,40.900002,41.685001,40.860001,41.470001,37.045952,4022360.0
20-10-2004,41.490002,41.639999,40.900002,41.09,36.706482,1949310.0
21-10-2004,41.189999,41.189999,40.025002,40.369999,36.063293,2820280.0
22-10-2004,40.369999,40.369999,40.369999,40.369999,36.063293,2519567.5
25-10-2004,40.75,41.200001,40.52,40.974998,36.603752,3238040.0
26-10-2004,40.700001,41.224998,40.365002,40.900002,36.536747,1458970.0
27-10-2004,41.290001,42.299999,41.0,41.73,37.278206,4148340.0
28-10-2004,42.23,42.5,41.365002,41.595001,37.157608,4380460.0
29-10-2004,41.105,41.77,41.105,41.509998,37.081669,2521220.0
01-11-2004,42.299999,42.299999,41.619999,42.150002,37.653408,5515780.0
02-11-2004,41.900002,42.290001,41.549999,42.075001,37.586407,2755500.0
03-11-2004,42.125,42.950001,42.125,42.794998,38.229599,4186150.0
04-11-2004,43.400002,43.400002,42.424999,42.505001,37.970524,1834920.0
05-11-2004,42.950001,43.580002,42.689999,43.255001,38.640522,2471720.0
08-11-2004,43.700001,45.395,43.404999,45.215,40.39143,6675380.0
09-11-2004,45.509998,46.099998,44.799999,45.720001,40.842552,3828210.0
10-11-2004,45.93,47.700001,45.93,47.34,42.289722,5799340.0
11-11-2004,47.130001,47.494999,46.525002,46.779999,41.789467,2549730.0
12-11-2004,47.200001,47.375,46.615002,46.794998,41.802876,335930.0
15-11-2004,46.794998,46.794998,46.794998,46.794998,41.802876,4048576.25
16-11-2004,47.0,48.889999,46.849998,48.404999,43.241116,5482870.0
17-11-2004,48.5,48.695,48.125,48.27,43.120514,4454830.0
18-11-2004,48.5,48.599998,47.400002,47.814999,42.714058,5061750.0
19-11-2004,48.150002,49.200001,47.919998,48.285,43.133915,5839780.0
22-11-2004,48.485001,48.595001,47.035,48.32,43.165173,5222000.0
23-11-2004,48.599998,48.799999,48.099998,48.73,43.531445,1806510.0
24-11-2004,48.700001,48.700001,48.130001,48.360001,43.200909,1834910.0
25-11-2004,48.799999,50.200001,48.404999,49.91,44.585556,4319670.0
26-11-2004,49.91,49.91,49.91,49.91,44.585556,3091651.25
29-11-2004,48.625,50.439999,42.919998,49.889999,44.567692,2695870.0
30-11-2004,50.200001,50.299999,49.5,49.669998,44.371159,3079190.0
01-12-2004,49.91,50.200001,48.165001,48.404999,43.241116,4679460.0
02-12-2004,49.48,49.5,48.5,48.84,43.629711,5642400.0
03-12-2004,49.0,49.5,47.720001,48.275002,43.124989,5830630.0
06-12-2004,48.275002,49.095001,47.5,47.66,42.575596,5796070.0
07-12-2004,47.900002,48.384998,47.900002,48.099998,42.968658,5271680.0
08-12-2004,49.195,49.195,46.91,47.139999,42.111065,2017120.0
09-12-2004,47.98,48.0,47.5,47.709999,42.620255,3331040.0
10-12-2004,47.5,47.5,46.450001,46.689999,41.709068,4702920.0
13-12-2004,47.0,47.66,46.900002,47.325001,42.276333,9780390.0
14-12-2004,47.595001,47.875,47.400002,47.514999,42.446056,3387820.0
15-12-2004,47.549999,48.0,47.200001,47.415001,42.356731,3448100.0
16-12-2004,47.75,48.685001,47.75,48.18,43.040119,4374890.0
17-12-2004,48.599998,48.759998,47.555,48.174999,43.035656,2825060.0
20-12-2004,48.299999,49.5,48.299999,49.244999,43.991497,3818170.0
21-12-2004,49.5,49.700001,49.055,49.619999,44.326492,4792920.0
22-12-2004,49.799999,52.0,48.700001,49.32,44.058498,4457640.0
23-12-2004,49.990002,50.0,48.799999,49.41,44.138905,2829850.0
24-12-2004,50.0,50.5,49.700001,50.244999,44.884827,2825330.0
27-12-2004,50.5,50.700001,49.724998,50.490002,45.103691,1588660.0
28-12-2004,50.5,52.0,50.5,51.869999,46.336468,2533890.0
29-12-2004,52.009998,52.400002,51.014999,51.509998,46.014874,1523230.0
30-12-2004,51.514999,52.994999,51.105,52.424999,46.832264,1996390.0
31-12-2004,52.099998,52.514999,51.709999,52.035,46.483868,1081150.0
03-01-2005,51.605,52.779999,51.605,52.525002,46.921589,1295580.0
04-01-2005,52.505001,53.099998,50.5,51.945,46.403465,2238060.0
05-01-2005,52.0,52.0,48.700001,50.005001,44.670425,3987870.0
06-01-2005,50.005001,50.98,47.900002,48.514999,43.339378,4829510.0
07-01-2005,48.799999,49.375,48.450001,49.025002,43.794975,2649000.0
10-01-2005,50.0,50.799999,48.525002,48.974998,43.750305,6612870.0
11-01-2005,49.0,49.174999,48.0,48.34,43.183052,2391110.0
12-01-2005,48.34,48.689999,47.509998,48.095001,42.964191,1418790.0
13-01-2005,48.0,50.799999,48.0,49.889999,44.567692,5395920.0
14-01-2005,49.900002,52.200001,49.224998,51.494999,46.001472,7951920.0
17-01-2005,52.0,52.900002,50.814999,52.005001,46.457062,4741790.0
18-01-2005,52.790001,52.790001,50.0,51.355,45.876408,5000060.0
19-01-2005,51.77,52.5,50.955002,51.889999,46.354328,4517460.0
20-01-2005,51.099998,52.099998,50.0,51.134998,45.679871,10908070.0
24-01-2005,51.389999,51.389999,48.599998,49.134998,43.893234,8397760.0
25-01-2005,52.5,53.939999,49.209999,52.060001,46.506199,10062480.0
27-01-2005,52.224998,54.799999,51.799999,53.764999,48.029305,12111540.0
28-01-2005,53.764999,54.880001,52.724998,53.985001,48.225838,4875880.0
31-01-2005,53.650002,57.0,53.5,56.459999,50.436798,6678540.0
01-02-2005,56.599998,56.875,55.025002,56.014999,50.039276,3864030.0
02-02-2005,56.494999,56.494999,55.299999,55.860001,49.90081,2302470.0
03-02-2005,55.900002,57.5,55.700001,57.349998,51.23185,4041190.0
04-02-2005,57.0,57.900002,56.305,56.715,50.664589,1789170.0
07-02-2005,56.525002,57.5,55.205002,56.174999,50.182205,1201250.0
08-02-2005,55.799999,57.5,55.705002,57.044998,50.959396,1757160.0
09-02-2005,57.200001,58.990002,57.0,58.810001,52.53611,3017540.0
10-02-2005,59.0,59.0,57.509998,57.950001,51.767853,1707700.0
11-02-2005,57.994999,57.994999,56.799999,57.5,51.36586,2430360.0
14-02-2005,56.240002,57.825001,56.240002,56.865002,50.798599,3129960.0
15-02-2005,57.5,57.799999,56.009998,56.25,50.249203,3171500.0
16-02-2005,56.5,57.299999,55.700001,56.200001,50.20454,4369080.0
17-02-2005,56.0,56.360001,55.509998,55.830002,49.87402,1507400.0
18-02-2005,56.195,56.700001,56.0,56.419998,50.40107,1616930.0
21-02-2005,56.889999,56.889999,55.424999,56.049999,50.070538,3108700.0
22-02-2005,55.599998,56.5,55.599998,56.060001,50.079479,1732660.0
23-02-2005,56.0,56.080002,55.41,55.810001,49.856148,3099060.0
24-02-2005,56.375,57.825001,55.904999,57.599998,51.455185,3356420.0
25-02-2005,57.595001,57.595001,56.209999,57.014999,50.93259,1620480.0
28-02-2005,57.685001,59.985001,57.125,58.73,52.464634,7445430.0
01-03-2005,58.700001,58.700001,57.314999,57.755001,51.593655,4230160.0
02-03-2005,58.200001,58.200001,57.0,57.674999,51.522186,1960670.0
03-03-2005,57.990002,58.0,57.43,57.610001,51.464119,2311850.0
04-03-2005,57.900002,59.68,57.715,58.59,52.339577,3281070.0
07-03-2005,59.200001,60.5,58.900002,60.115002,53.701881,4052900.0
08-03-2005,60.299999,62.5,60.299999,61.419998,54.867661,5478980.0
09-03-2005,61.895,62.5,61.025002,62.415001,55.756512,3192680.0
10-03-2005,62.014999,62.860001,61.224998,61.540001,54.974865,2286140.0
11-03-2005,62.0,62.0,60.615002,60.970001,54.465675,2609800.0
14-03-2005,60.970001,61.200001,60.099998,60.27,53.840343,2439160.0
15-03-2005,60.290001,60.290001,58.200001,59.389999,53.054226,1237030.0
16-03-2005,59.490002,60.400002,58.400002,59.415001,53.076561,1844750.0
17-03-2005,59.299999,59.299999,57.099998,57.240002,51.133587,3770730.0
18-03-2005,57.200001,57.395,56.209999,56.59,50.552929,1568190.0
21-03-2005,56.990002,57.0,55.599998,55.919998,49.954411,1503850.0
22-03-2005,55.005001,55.599998,54.555,55.174999,49.288883,2122970.0
23-03-2005,55.0,55.0,52.299999,53.165001,47.493313,4119130.0
24-03-2005,60.400002,60.400002,50.799999,51.945,46.403465,4205570.0
28-03-2005,52.900002,53.98,52.645,53.294998,47.609444,1043870.0
29-03-2005,53.400002,54.5,52.505001,53.695,47.966778,1633830.0
30-03-2005,53.5,53.790001,52.605,53.325001,47.636246,4288490.0
31-03-2005,53.889999,54.990002,53.52,54.485001,48.672497,2229640.0
01-04-2005,54.599998,55.700001,54.099998,55.154999,49.271019,1679830.0
04-04-2005,55.200001,55.389999,54.025002,55.220001,49.329094,1266340.0
05-04-2005,55.700001,56.200001,53.705002,53.994999,48.234768,1920270.0
06-04-2005,53.625,55.700001,53.625,55.334999,49.431824,2126860.0
07-04-2005,56.0,56.695,55.849998,56.314999,50.30727,2544620.0
08-04-2005,56.395,56.5,53.799999,54.665001,48.83329,2427150.0
11-04-2005,56.779999,56.779999,54.505001,55.705002,49.762344,2087170.0
12-04-2005,55.900002,55.994999,55.0,55.849998,49.89188,1226360.0
13-04-2005,56.5,57.349998,55.700001,56.145,50.155403,5014430.0
15-04-2005,56.099998,56.169998,53.299999,53.855,48.109707,2801830.0
18-04-2005,53.439999,53.439999,51.610001,52.035,46.483868,4476620.0
19-04-2005,53.0,53.5,52.654999,53.130001,47.462048,2845560.0
20-04-2005,52.224998,54.599998,52.224998,54.075001,48.306244,3143910.0
21-04-2005,63.224998,63.224998,52.5,54.575001,48.752892,1442560.0
22-04-2005,56.290001,56.290001,53.52,54.02,48.257095,1433530.0
25-04-2005,54.5,54.5,53.514999,54.0,48.239243,1414290.0
26-04-2005,54.09,54.369999,53.630001,53.865002,48.118641,1459550.0
27-04-2005,53.105,54.080002,53.105,53.744999,48.011436,1023820.0
28-04-2005,53.700001,54.400002,52.525002,53.985001,48.225838,2295090.0
29-04-2005,53.639999,54.025002,52.299999,53.5,47.792572,2036800.0
02-05-2005,53.5,54.025002,53.5,53.974998,48.2169,1003030.0
03-05-2005,53.900002,54.189999,53.705002,54.029999,48.266041,2206630.0
04-05-2005,53.445,54.0,53.25,53.915001,48.163303,747190.0
05-05-2005,54.400002,55.490002,54.400002,54.654999,48.824364,2677090.0
06-05-2005,54.674999,54.674999,53.650002,54.095001,48.324104,1448770.0
09-05-2005,44.799999,55.48,44.799999,54.025002,48.26157,4351770.0
10-05-2005,54.009998,54.494999,53.5,54.075001,48.306244,2217750.0
11-05-2005,53.375,53.700001,52.799999,53.5,47.792572,3011760.0
12-05-2005,53.5,53.990002,52.715,52.935001,47.287857,4252370.0
13-05-2005,52.700001,53.549999,52.700001,53.299999,47.613911,2676810.0
16-05-2005,53.900002,54.200001,53.450001,53.959999,48.203503,1187710.0
17-05-2005,55.48,55.48,53.5,53.68,47.953365,494240.0
18-05-2005,53.689999,53.700001,52.849998,53.494999,47.788105,2217250.0
19-05-2005,54.48,54.5,53.900002,54.310001,48.516171,1979140.0
20-05-2005,53.610001,54.395,53.599998,53.764999,48.029305,504560.0
23-05-2005,53.799999,55.25,53.799999,54.994999,49.12809,1087860.0
24-05-2005,55.009998,55.384998,53.5,54.650002,48.819897,711110.0
25-05-2005,54.720001,54.720001,53.715,54.025002,48.26157,1429890.0
26-05-2005,54.080002,54.485001,53.035,53.794998,48.459743,4656050.0
27-05-2005,53.849998,54.369999,53.605,54.064999,48.702969,2030150.0
30-05-2005,53.82,54.200001,53.299999,54.02,48.662434,914290.0
31-05-2005,54.400002,54.400002,53.400002,53.955002,48.603882,1860770.0
01-06-2005,54.150002,54.25,53.400002,53.595001,48.279591,1681810.0
02-06-2005,54.200001,54.314999,53.625,53.974998,48.621899,1491210.0
03-06-2005,54.0,54.700001,53.549999,54.580002,49.166897,1653760.0
06-06-2005,54.349998,55.700001,54.115002,55.325001,49.838001,2345180.0
07-06-2005,55.325001,59.994999,54.799999,58.834999,52.999897,5501720.0
08-06-2005,59.200001,59.48,58.200001,58.584999,52.774685,3545220.0
09-06-2005,58.799999,58.849998,57.5,57.91,52.16663,2000680.0
10-06-2005,58.0,58.900002,57.0,57.630001,51.914398,3302450.0
13-06-2005,58.400002,58.5,56.82,58.23,52.454895,1601210.0
14-06-2005,58.400002,59.490002,58.200001,59.349998,53.463814,2422830.0
15-06-2005,60.709999,60.709999,58.0,59.115002,53.252121,2332550.0
16-06-2005,59.200001,59.900002,59.0,59.544998,53.639481,16902140.0
17-06-2005,60.0,60.099998,58.799999,59.715,53.79261,1969830.0
20-06-2005,59.974998,60.0,59.310001,59.860001,53.923241,2239620.0
21-06-2005,59.549999,60.5,59.215,60.259998,54.283562,3704950.0
22-06-2005,60.389999,60.389999,58.505001,59.005001,53.153034,2354190.0
23-06-2005,59.84,59.84,57.5,58.055,52.297249,2488640.0
24-06-2005,58.5,58.735001,57.310001,58.244999,52.468407,1706020.0
27-06-2005,58.0,60.34,58.0,59.965,54.017822,3216400.0
28-06-2005,59.785,59.785,58.224998,59.0,53.148521,1771690.0
29-06-2005,59.470001,60.990002,59.0,60.16,54.193489,6495530.0
30-06-2005,60.16,64.294998,60.16,63.605,57.29681,11638930.0
01-07-2005,61.625,62.5,61.299999,61.805,55.675343,2249930.0
04-07-2005,62.294998,63.5,62.0,63.195,56.927471,2238610.0
05-07-2005,61.224998,63.990002,53.790001,63.310001,57.031075,1476640.0
06-07-2005,63.299999,65.0,62.720001,64.654999,58.24268,2335230.0
07-07-2005,64.510002,66.199997,63.400002,64.055,57.702187,6522690.0
08-07-2005,64.400002,65.400002,64.224998,65.18,58.715607,1537450.0
11-07-2005,65.550003,66.900002,65.5,66.394997,59.810116,2226590.0
12-07-2005,66.300003,67.0,64.815002,65.805,59.278625,3300020.0
13-07-2005,65.800003,65.800003,63.700001,64.285004,57.909382,3490020.0
14-07-2005,64.285004,65.5,62.900002,64.519997,58.121067,6839700.0
15-07-2005,64.5,64.5,62.709999,63.060001,56.805878,2503180.0
18-07-2005,63.299999,63.799999,62.400002,62.775002,56.549141,5076050.0
19-07-2005,63.5,64.0,63.139999,63.974998,57.630116,2455090.0
20-07-2005,64.300003,67.5,63.650002,64.139999,57.778763,2777350.0
21-07-2005,64.489998,64.885002,61.224998,64.160004,57.796772,804090.0
22-07-2005,63.700001,64.980003,61.325001,64.849998,58.418335,6066580.0
25-07-2005,64.769997,69.5,64.769997,67.464996,60.773994,13101450.0
26-07-2005,67.5,68.800003,67.400002,67.824997,61.098274,7742350.0
27-07-2005,68.0,71.599998,66.735001,70.519997,63.526001,6774770.0
28-07-2005,70.519997,70.519997,70.519997,70.519997,63.526001,10445408.75
29-07-2005,70.0,73.0,68.004997,69.945,63.00803,21877180.0
01-08-2005,68.989998,69.599998,67.0,67.650002,60.940655,3061880.0
02-08-2005,68.0,68.195,66.550003,66.900002,60.265034,3313510.0
03-08-2005,67.110001,68.900002,67.0,67.675003,60.963177,5647190.0
04-08-2005,74.0,74.0,67.699997,68.449997,61.661293,2040050.0
05-08-2005,68.690002,69.0,67.110001,67.415001,60.728958,2274820.0
08-08-2005,76.5,76.5,65.114998,65.775002,59.251606,4116300.0
09-08-2005,64.5,66.459999,64.5,65.43,58.940823,2212010.0
10-08-2005,67.5,67.5,65.525002,66.025002,59.47681,3210230.0
11-08-2005,66.75,67.199997,65.5,66.114998,59.557877,6549010.0
12-08-2005,65.099998,67.0,65.099998,66.019997,59.472294,4642600.0
16-08-2005,66.800003,66.800003,64.300003,64.720001,58.301239,4272330.0
17-08-2005,64.900002,66.800003,64.900002,65.610001,59.102966,4856400.0
18-08-2005,66.809998,66.809998,65.620003,66.300003,59.724533,1528300.0
19-08-2005,65.800003,66.400002,65.514999,65.885002,59.3507,1638560.0
22-08-2005,67.290001,67.290001,65.300003,65.760002,59.238094,1169850.0
23-08-2005,65.0,66.389999,62.990002,64.860001,58.427353,2595850.0
24-08-2005,64.5,65.800003,62.935001,65.160004,58.697594,5964550.0
25-08-2005,64.989998,65.199997,63.834999,64.945,58.503925,4961030.0
26-08-2005,65.900002,66.389999,63.035,63.470001,57.175209,3652370.0
29-08-2005,64.300003,64.699997,62.825001,63.880001,57.544552,4512480.0
30-08-2005,63.5,64.995003,63.5,64.660004,58.247189,2545750.0
31-08-2005,64.900002,64.995003,63.205002,64.025002,57.675167,1528680.0
01-09-2005,64.964996,64.964996,62.924999,63.185001,56.918472,1430740.0
02-09-2005,63.099998,64.044998,63.099998,63.630001,57.319336,4167480.0
05-09-2005,63.610001,64.400002,63.610001,64.019997,57.67065,1004510.0
06-09-2005,64.099998,64.400002,63.555,64.25,57.87785,1043400.0
08-09-2005,64.400002,65.699997,64.0,65.584999,59.080441,1936610.0
09-09-2005,65.699997,68.0,65.209999,67.605003,60.900101,4179730.0
12-09-2005,67.599998,67.995003,66.099998,67.735001,61.017223,2706250.0
13-09-2005,67.5,69.0,66.605003,68.724998,61.909027,4171800.0
14-09-2005,68.300003,69.199997,67.620003,68.794998,61.97208,4547620.0
15-09-2005,68.800003,69.300003,68.614998,69.224998,62.359428,4480850.0
16-09-2005,69.800003,69.800003,68.629997,69.235001,62.368446,3991430.0
19-09-2005,69.699997,71.485001,69.699997,70.839996,63.814266,4028320.0
20-09-2005,70.300003,74.0,70.300003,73.235001,65.971741,6700420.0
21-09-2005,73.029999,73.555,71.110001,72.459999,65.273613,6361490.0
22-09-2005,72.0,72.044998,68.449997,69.18,62.318893,5076680.0
23-09-2005,69.190002,69.190002,66.099998,66.995003,60.350613,6372410.0
26-09-2005,67.0,68.004997,66.540001,67.919998,61.183868,3902840.0
27-09-2005,68.0,69.599998,67.519997,68.224998,61.458614,4250620.0
28-09-2005,69.0,70.394997,68.300003,69.599998,62.697262,7780110.0
29-09-2005,69.790001,70.699997,68.014999,69.599998,62.697262,16469590.0
30-09-2005,69.970001,69.970001,63.224998,68.514999,61.719856,4075590.0
03-10-2005,68.514999,69.480003,67.43,67.665001,60.954155,5109750.0
04-10-2005,69.0,71.5,69.0,70.989998,63.94939,8457230.0
05-10-2005,70.110001,71.449997,69.714996,70.264999,63.296276,2873780.0
06-10-2005,69.480003,69.485001,67.0,68.205002,61.440605,4316510.0
07-10-2005,67.900002,68.339996,66.5,67.855003,61.125328,3656610.0
10-10-2005,69.25,69.25,68.0,68.824997,61.999111,2104830.0
11-10-2005,69.790001,69.790001,67.135002,68.980003,62.138741,2347010.0
13-10-2005,68.150002,68.790001,67.504997,67.790001,61.066761,3000710.0
14-10-2005,67.199997,67.199997,65.5,65.940002,59.400238,3950090.0
17-10-2005,66.5,66.5,64.099998,65.440002,58.949833,4652410.0
18-10-2005,65.900002,66.974998,65.5,65.775002,59.251606,4596650.0
19-10-2005,64.349998,66.0,63.200001,64.764999,58.341774,2906310.0
20-10-2005,65.099998,65.300003,64.010002,64.389999,58.00396,3591160.0
21-10-2005,66.0,66.0,64.199997,64.764999,58.341774,3567600.0
24-10-2005,65.269997,65.269997,62.825001,63.549999,57.247265,2699890.0
25-10-2005,64.449997,64.449997,62.224998,63.064999,56.810375,5315760.0
26-10-2005,64.0,64.0,62.700001,63.009998,56.760826,3822810.0
27-10-2005,63.099998,63.290001,62.02,62.459999,56.265373,7342250.0
28-10-2005,62.200001,62.200001,60.299999,61.095001,55.035759,3985800.0
31-10-2005,61.23,62.599998,60.400002,60.665001,54.648399,4374050.0
02-11-2005,61.549999,64.980003,61.549999,62.07,55.914051,5710750.0
04-11-2005,62.07,62.07,62.07,62.07,55.914051,16787703.75
07-11-2005,62.5,63.5,61.610001,62.525002,56.323933,49846460.0
08-11-2005,63.494999,64.099998,62.830002,63.799999,57.472477,6597930.0
09-11-2005,64.300003,64.794998,62.395,63.189999,56.922974,8313280.0
